Domain,QID,Tone,Average Accuracy (%),Runs Counted
Abstract Algebra,2195,Friendly,0.0,3
Abstract Algebra,2195,Neutral,0.0,3
Abstract Algebra,2195,Rude,0.0,3
Abstract Algebra,2195,Very Rude,0.0,3
Abstract Algebra,2197,Very Friendly,100.0,3
Abstract Algebra,2197,Friendly,100.0,3
Abstract Algebra,2197,Neutral,100.0,3
Abstract Algebra,2197,Rude,100.0,3
Abstract Algebra,2197,Very Rude,100.0,3
Abstract Algebra,2203,Very Friendly,100.0,3
Abstract Algebra,2203,Friendly,100.0,3
Abstract Algebra,2203,Neutral,100.0,3
Abstract Algebra,2203,Rude,100.0,3
Abstract Algebra,2203,Very Rude,100.0,3
Abstract Algebra,2204,Very Friendly,100.0,3
Abstract Algebra,2204,Friendly,100.0,3
Abstract Algebra,2204,Neutral,100.0,3
Abstract Algebra,2204,Rude,100.0,3
Abstract Algebra,2204,Very Rude,100.0,3
Abstract Algebra,2211,Very Friendly,33.33,3
Abstract Algebra,2211,Friendly,0.0,3
Abstract Algebra,2211,Neutral,33.33,3
Abstract Algebra,2211,Rude,0.0,3
Abstract Algebra,2211,Very Rude,0.0,3
Abstract Algebra,2219,Very Friendly,0.0,3
Abstract Algebra,2219,Friendly,0.0,3
Abstract Algebra,2219,Neutral,0.0,3
Abstract Algebra,2219,Rude,0.0,3
Abstract Algebra,2219,Very Rude,0.0,3
Abstract Algebra,2241,Very Friendly,100.0,3
Abstract Algebra,2241,Friendly,100.0,3
Abstract Algebra,2241,Neutral,100.0,3
Abstract Algebra,2241,Rude,100.0,3
Abstract Algebra,2241,Very Rude,100.0,3
Abstract Algebra,2250,Very Friendly,100.0,3
Abstract Algebra,2250,Friendly,100.0,3
Abstract Algebra,2250,Neutral,100.0,3
Abstract Algebra,2250,Rude,100.0,3
Abstract Algebra,2250,Very Rude,100.0,3
Abstract Algebra,2258,Very Friendly,66.67,3
Abstract Algebra,2258,Friendly,100.0,3
Abstract Algebra,2258,Neutral,0.0,3
Abstract Algebra,2258,Rude,33.33,3
Abstract Algebra,2258,Very Rude,0.0,3
Abstract Algebra,2259,Very Friendly,100.0,3
Abstract Algebra,2259,Friendly,100.0,3
Abstract Algebra,2259,Neutral,100.0,3
Abstract Algebra,2259,Rude,100.0,3
Abstract Algebra,2259,Very Rude,100.0,3
Abstract Algebra,2267,Very Friendly,100.0,3
Abstract Algebra,2267,Friendly,100.0,3
Abstract Algebra,2267,Neutral,100.0,3
Abstract Algebra,2267,Rude,100.0,3
Abstract Algebra,2267,Very Rude,100.0,3
Abstract Algebra,2269,Very Friendly,0.0,3
Abstract Algebra,2269,Friendly,0.0,3
Abstract Algebra,2269,Neutral,0.0,3
Abstract Algebra,2269,Rude,0.0,3
Abstract Algebra,2269,Very Rude,0.0,3
Abstract Algebra,2273,Very Friendly,0.0,3
Abstract Algebra,2273,Friendly,0.0,3
Abstract Algebra,2273,Neutral,0.0,3
Abstract Algebra,2273,Rude,0.0,3
Abstract Algebra,2273,Very Rude,0.0,3
Abstract Algebra,2281,Very Friendly,33.33,3
Abstract Algebra,2281,Friendly,100.0,3
Abstract Algebra,2281,Neutral,100.0,3
Abstract Algebra,2281,Rude,100.0,3
Abstract Algebra,2281,Very Rude,66.67,3
Abstract Algebra,2286,Very Friendly,100.0,3
Abstract Algebra,2286,Friendly,100.0,3
Abstract Algebra,2286,Neutral,100.0,3
Abstract Algebra,2286,Rude,100.0,3
Abstract Algebra,2286,Very Rude,100.0,3
Abstract Algebra,2300,Very Friendly,100.0,3
Abstract Algebra,2300,Friendly,100.0,3
Abstract Algebra,2300,Neutral,100.0,3
Abstract Algebra,2300,Rude,100.0,3
Abstract Algebra,2300,Very Rude,100.0,3
Abstract Algebra,2309,Very Friendly,100.0,3
Abstract Algebra,2309,Friendly,100.0,3
Abstract Algebra,2309,Neutral,100.0,3
Abstract Algebra,2309,Rude,100.0,3
Abstract Algebra,2309,Very Rude,100.0,3
Abstract Algebra,2316,Very Friendly,100.0,3
Abstract Algebra,2316,Friendly,100.0,3
Abstract Algebra,2316,Neutral,100.0,3
Abstract Algebra,2316,Rude,100.0,3
Abstract Algebra,2316,Very Rude,100.0,3
Abstract Algebra,2321,Very Friendly,100.0,3
Abstract Algebra,2321,Friendly,100.0,3
Abstract Algebra,2321,Neutral,100.0,3
Abstract Algebra,2321,Rude,100.0,3
Abstract Algebra,2321,Very Rude,100.0,3
Abstract Algebra,2339,Very Friendly,100.0,3
Abstract Algebra,2339,Friendly,100.0,3
Abstract Algebra,2339,Neutral,100.0,3
Abstract Algebra,2339,Rude,100.0,3
Abstract Algebra,2339,Very Rude,100.0,3
Abstract Algebra,2348,Very Friendly,0.0,3
Abstract Algebra,2348,Friendly,0.0,3
Abstract Algebra,2348,Neutral,0.0,3
Abstract Algebra,2348,Rude,0.0,3
Abstract Algebra,2348,Very Rude,0.0,3
Abstract Algebra,2351,Very Friendly,100.0,3
Abstract Algebra,2351,Friendly,100.0,3
Abstract Algebra,2351,Neutral,100.0,3
Abstract Algebra,2351,Rude,100.0,3
Abstract Algebra,2351,Very Rude,100.0,3
Abstract Algebra,2375,Very Friendly,100.0,3
Abstract Algebra,2375,Friendly,100.0,3
Abstract Algebra,2375,Neutral,100.0,3
Abstract Algebra,2375,Rude,100.0,3
Abstract Algebra,2375,Very Rude,100.0,3
Abstract Algebra,2379,Very Friendly,0.0,3
Abstract Algebra,2379,Friendly,0.0,3
Abstract Algebra,2379,Neutral,0.0,3
Abstract Algebra,2379,Rude,0.0,3
Abstract Algebra,2379,Very Rude,0.0,3
Abstract Algebra,2382,Very Friendly,100.0,3
Abstract Algebra,2382,Friendly,100.0,3
Abstract Algebra,2382,Neutral,100.0,3
Abstract Algebra,2382,Rude,100.0,3
Abstract Algebra,2382,Very Rude,100.0,3
Abstract Algebra,2391,Very Friendly,100.0,3
Abstract Algebra,2391,Friendly,100.0,3
Abstract Algebra,2391,Neutral,100.0,3
Abstract Algebra,2391,Rude,100.0,3
Abstract Algebra,2391,Very Rude,100.0,3
Abstract Algebra,2395,Very Friendly,100.0,3
Abstract Algebra,2395,Friendly,100.0,3
Abstract Algebra,2395,Neutral,100.0,3
Abstract Algebra,2395,Rude,100.0,3
Abstract Algebra,2395,Very Rude,100.0,3
Abstract Algebra,2404,Very Friendly,100.0,3
Abstract Algebra,2404,Friendly,100.0,3
Abstract Algebra,2404,Neutral,100.0,3
Abstract Algebra,2404,Rude,100.0,3
Abstract Algebra,2404,Very Rude,100.0,3
Abstract Algebra,2408,Very Friendly,0.0,3
Abstract Algebra,2408,Friendly,0.0,3
Abstract Algebra,2408,Neutral,0.0,3
Abstract Algebra,2408,Rude,0.0,3
Abstract Algebra,2408,Very Rude,0.0,3
Abstract Algebra,2409,Very Friendly,0.0,3
Abstract Algebra,2409,Friendly,0.0,3
Abstract Algebra,2409,Neutral,0.0,3
Abstract Algebra,2409,Rude,0.0,3
Abstract Algebra,2409,Very Rude,0.0,3
Abstract Algebra,2426,Very Friendly,0.0,3
Abstract Algebra,2426,Friendly,0.0,3
Abstract Algebra,2426,Neutral,0.0,3
Abstract Algebra,2426,Rude,0.0,3
Abstract Algebra,2426,Very Rude,0.0,3
Abstract Algebra,2431,Very Friendly,0.0,3
Abstract Algebra,2431,Friendly,0.0,3
Abstract Algebra,2431,Neutral,0.0,3
Abstract Algebra,2431,Rude,0.0,3
Abstract Algebra,2431,Very Rude,0.0,3
Abstract Algebra,2444,Very Friendly,100.0,3
Abstract Algebra,2444,Friendly,100.0,3
Abstract Algebra,2444,Neutral,100.0,3
Abstract Algebra,2444,Rude,100.0,3
Abstract Algebra,2444,Very Rude,100.0,3
Abstract Algebra,2447,Very Friendly,0.0,3
Abstract Algebra,2447,Friendly,0.0,3
Abstract Algebra,2447,Neutral,0.0,3
Abstract Algebra,2447,Rude,0.0,3
Abstract Algebra,2447,Very Rude,0.0,3
Abstract Algebra,2458,Very Friendly,100.0,3
Abstract Algebra,2458,Friendly,100.0,3
Abstract Algebra,2458,Neutral,100.0,3
Abstract Algebra,2458,Rude,100.0,3
Abstract Algebra,2458,Very Rude,100.0,3
Abstract Algebra,2462,Very Friendly,0.0,3
Abstract Algebra,2462,Friendly,0.0,3
Abstract Algebra,2462,Neutral,0.0,3
Abstract Algebra,2462,Rude,0.0,3
Abstract Algebra,2462,Very Rude,0.0,3
Abstract Algebra,2463,Very Friendly,100.0,3
Abstract Algebra,2463,Friendly,100.0,3
Abstract Algebra,2463,Neutral,100.0,3
Abstract Algebra,2463,Rude,100.0,3
Abstract Algebra,2463,Very Rude,100.0,3
Abstract Algebra,2469,Very Friendly,0.0,3
Abstract Algebra,2469,Friendly,0.0,3
Abstract Algebra,2469,Neutral,0.0,3
Abstract Algebra,2469,Rude,0.0,3
Abstract Algebra,2469,Very Rude,0.0,3
Abstract Algebra,2472,Very Friendly,0.0,3
Abstract Algebra,2472,Friendly,0.0,3
Abstract Algebra,2472,Neutral,0.0,3
Abstract Algebra,2472,Rude,0.0,3
Abstract Algebra,2472,Very Rude,0.0,3
Abstract Algebra,2477,Very Friendly,0.0,3
Abstract Algebra,2477,Friendly,0.0,3
Abstract Algebra,2477,Neutral,0.0,3
Abstract Algebra,2477,Rude,0.0,3
Abstract Algebra,2477,Very Rude,0.0,3
Abstract Algebra,2478,Very Friendly,0.0,3
Abstract Algebra,2478,Friendly,0.0,3
Abstract Algebra,2478,Neutral,33.33,3
Abstract Algebra,2478,Rude,0.0,3
Abstract Algebra,2478,Very Rude,0.0,3
Abstract Algebra,2488,Very Friendly,0.0,3
Abstract Algebra,2488,Friendly,0.0,3
Abstract Algebra,2488,Neutral,0.0,3
Abstract Algebra,2488,Rude,0.0,3
Abstract Algebra,2488,Very Rude,0.0,3
Abstract Algebra,2489,Very Friendly,100.0,3
Abstract Algebra,2489,Friendly,100.0,3
Abstract Algebra,2489,Neutral,100.0,3
Abstract Algebra,2489,Rude,100.0,3
Abstract Algebra,2489,Very Rude,100.0,3
Abstract Algebra,2500,Very Friendly,100.0,3
Abstract Algebra,2500,Friendly,100.0,3
Abstract Algebra,2500,Neutral,100.0,3
Abstract Algebra,2500,Rude,0.0,3
Abstract Algebra,2500,Very Rude,100.0,3
Abstract Algebra,2506,Very Friendly,0.0,3
Abstract Algebra,2506,Friendly,0.0,3
Abstract Algebra,2506,Neutral,0.0,3
Abstract Algebra,2506,Rude,0.0,3
Abstract Algebra,2506,Very Rude,0.0,3
Abstract Algebra,2507,Very Friendly,0.0,3
Abstract Algebra,2507,Friendly,0.0,3
Abstract Algebra,2507,Neutral,0.0,3
Abstract Algebra,2507,Rude,0.0,3
Abstract Algebra,2507,Very Rude,0.0,3
Abstract Algebra,2517,Very Friendly,0.0,3
Abstract Algebra,2517,Friendly,0.0,3
Abstract Algebra,2517,Neutral,0.0,3
Abstract Algebra,2517,Rude,0.0,3
Abstract Algebra,2517,Very Rude,0.0,3
Abstract Algebra,2541,Very Friendly,0.0,3
Abstract Algebra,2541,Friendly,0.0,3
Abstract Algebra,2541,Neutral,0.0,3
Abstract Algebra,2541,Rude,0.0,3
Abstract Algebra,2541,Very Rude,0.0,3
Abstract Algebra,2564,Very Friendly,100.0,3
Abstract Algebra,2564,Friendly,100.0,3
Abstract Algebra,2564,Neutral,100.0,3
Abstract Algebra,2564,Rude,100.0,3
Abstract Algebra,2564,Very Rude,100.0,3
Abstract Algebra,2568,Very Friendly,0.0,3
Abstract Algebra,2568,Friendly,0.0,3
Abstract Algebra,2568,Neutral,0.0,3
Abstract Algebra,2568,Rude,0.0,3
Abstract Algebra,2568,Very Rude,0.0,3
Abstract Algebra,2574,Very Friendly,100.0,3
Abstract Algebra,2574,Friendly,100.0,3
Abstract Algebra,2574,Neutral,100.0,3
Abstract Algebra,2574,Rude,100.0,3
Abstract Algebra,2574,Very Rude,100.0,3
Abstract Algebra,2580,Very Friendly,0.0,3
Abstract Algebra,2580,Friendly,0.0,3
Abstract Algebra,2580,Neutral,0.0,3
Abstract Algebra,2580,Rude,0.0,3
Abstract Algebra,2580,Very Rude,0.0,3
Abstract Algebra,2584,Very Friendly,0.0,3
Abstract Algebra,2584,Friendly,0.0,3
Abstract Algebra,2584,Neutral,0.0,3
Abstract Algebra,2584,Rude,0.0,3
Abstract Algebra,2584,Very Rude,0.0,3
Abstract Algebra,2588,Very Friendly,0.0,3
Abstract Algebra,2588,Friendly,0.0,3
Abstract Algebra,2588,Neutral,0.0,3
Abstract Algebra,2588,Rude,0.0,3
Abstract Algebra,2588,Very Rude,0.0,3
Abstract Algebra,2589,Very Friendly,100.0,3
Abstract Algebra,2589,Friendly,100.0,3
Abstract Algebra,2589,Neutral,100.0,3
Abstract Algebra,2589,Rude,100.0,3
Abstract Algebra,2589,Very Rude,100.0,3
Abstract Algebra,2593,Very Friendly,100.0,3
Abstract Algebra,2593,Friendly,100.0,3
Abstract Algebra,2593,Neutral,100.0,3
Abstract Algebra,2593,Rude,100.0,3
Abstract Algebra,2593,Very Rude,100.0,3
Abstract Algebra,2597,Very Friendly,0.0,3
Abstract Algebra,2597,Friendly,0.0,3
Abstract Algebra,2597,Neutral,0.0,3
Abstract Algebra,2597,Rude,0.0,3
Abstract Algebra,2597,Very Rude,0.0,3
Abstract Algebra,2602,Very Friendly,100.0,3
Abstract Algebra,2602,Friendly,100.0,3
Abstract Algebra,2602,Neutral,100.0,3
Abstract Algebra,2602,Rude,100.0,3
Abstract Algebra,2602,Very Rude,100.0,3
Abstract Algebra,2628,Very Friendly,100.0,3
Abstract Algebra,2628,Friendly,100.0,3
Abstract Algebra,2628,Neutral,100.0,3
Abstract Algebra,2628,Rude,100.0,3
Abstract Algebra,2628,Very Rude,100.0,3
Abstract Algebra,2630,Very Friendly,100.0,3
Abstract Algebra,2630,Friendly,100.0,3
Abstract Algebra,2630,Neutral,100.0,3
Abstract Algebra,2630,Rude,100.0,3
Abstract Algebra,2630,Very Rude,100.0,3
Abstract Algebra,2632,Very Friendly,0.0,3
Abstract Algebra,2632,Friendly,33.33,3
Abstract Algebra,2632,Neutral,0.0,3
Abstract Algebra,2632,Rude,33.33,3
Abstract Algebra,2632,Very Rude,100.0,3
Abstract Algebra,2639,Very Friendly,0.0,3
Abstract Algebra,2639,Friendly,0.0,3
Abstract Algebra,2639,Neutral,0.0,3
Abstract Algebra,2639,Rude,0.0,3
Abstract Algebra,2639,Very Rude,0.0,3
Abstract Algebra,2649,Very Friendly,0.0,3
Abstract Algebra,2649,Friendly,0.0,3
Abstract Algebra,2649,Neutral,0.0,3
Abstract Algebra,2649,Rude,0.0,3
Abstract Algebra,2649,Very Rude,0.0,3
Abstract Algebra,2651,Very Friendly,0.0,3
Abstract Algebra,2651,Friendly,0.0,3
Abstract Algebra,2651,Neutral,0.0,3
Abstract Algebra,2651,Rude,0.0,3
Abstract Algebra,2651,Very Rude,0.0,3
Abstract Algebra,2657,Very Friendly,100.0,3
Abstract Algebra,2657,Friendly,100.0,3
Abstract Algebra,2657,Neutral,100.0,3
Abstract Algebra,2657,Rude,100.0,3
Abstract Algebra,2657,Very Rude,100.0,3
Abstract Algebra,2665,Very Friendly,0.0,3
Abstract Algebra,2665,Friendly,0.0,3
Abstract Algebra,2665,Neutral,0.0,3
Abstract Algebra,2665,Rude,0.0,3
Abstract Algebra,2665,Very Rude,0.0,3
Abstract Algebra,2666,Very Friendly,66.67,3
Abstract Algebra,2666,Friendly,100.0,3
Abstract Algebra,2666,Neutral,66.67,3
Abstract Algebra,2666,Rude,66.67,3
Abstract Algebra,2666,Very Rude,0.0,3
Abstract Algebra,2670,Very Friendly,0.0,3
Abstract Algebra,2670,Friendly,0.0,3
Abstract Algebra,2670,Neutral,0.0,3
Abstract Algebra,2670,Rude,0.0,3
Abstract Algebra,2670,Very Rude,0.0,3
Abstract Algebra,2671,Very Friendly,100.0,3
Abstract Algebra,2671,Friendly,100.0,3
Abstract Algebra,2671,Neutral,100.0,3
Abstract Algebra,2671,Rude,100.0,3
Abstract Algebra,2671,Very Rude,100.0,3
Abstract Algebra,2675,Very Friendly,0.0,3
Abstract Algebra,2675,Friendly,33.33,3
Abstract Algebra,2675,Neutral,0.0,3
Abstract Algebra,2675,Rude,0.0,3
Abstract Algebra,2675,Very Rude,33.33,3
Abstract Algebra,2679,Very Friendly,0.0,3
Abstract Algebra,2679,Friendly,0.0,3
Abstract Algebra,2679,Neutral,0.0,3
Abstract Algebra,2679,Rude,0.0,3
Abstract Algebra,2679,Very Rude,0.0,3
Abstract Algebra,2684,Very Friendly,0.0,3
Abstract Algebra,2684,Friendly,0.0,3
Abstract Algebra,2684,Neutral,0.0,3
Abstract Algebra,2684,Rude,0.0,3
Abstract Algebra,2684,Very Rude,0.0,3
Abstract Algebra,2688,Very Friendly,0.0,3
Abstract Algebra,2688,Friendly,0.0,3
Abstract Algebra,2688,Neutral,0.0,3
Abstract Algebra,2688,Rude,0.0,3
Abstract Algebra,2688,Very Rude,0.0,3
Abstract Algebra,2698,Very Friendly,66.67,3
Abstract Algebra,2698,Friendly,100.0,3
Abstract Algebra,2698,Neutral,100.0,3
Abstract Algebra,2698,Rude,100.0,3
Abstract Algebra,2698,Very Rude,100.0,3
Abstract Algebra,2702,Very Friendly,100.0,3
Abstract Algebra,2702,Friendly,100.0,3
Abstract Algebra,2702,Neutral,0.0,3
Abstract Algebra,2702,Rude,100.0,3
Abstract Algebra,2702,Very Rude,100.0,3
Abstract Algebra,2706,Very Friendly,100.0,3
Abstract Algebra,2706,Friendly,100.0,3
Abstract Algebra,2706,Neutral,100.0,3
Abstract Algebra,2706,Rude,100.0,3
Abstract Algebra,2706,Very Rude,100.0,3
Abstract Algebra,2709,Very Friendly,0.0,3
Abstract Algebra,2709,Friendly,0.0,3
Abstract Algebra,2709,Neutral,0.0,3
Abstract Algebra,2709,Rude,0.0,3
Abstract Algebra,2709,Very Rude,0.0,3
Abstract Algebra,2716,Very Friendly,100.0,3
Abstract Algebra,2716,Friendly,100.0,3
Abstract Algebra,2716,Neutral,100.0,3
Abstract Algebra,2716,Rude,100.0,3
Abstract Algebra,2716,Very Rude,100.0,3
Abstract Algebra,2717,Very Friendly,100.0,3
Abstract Algebra,2717,Friendly,100.0,3
Abstract Algebra,2717,Neutral,100.0,3
Abstract Algebra,2717,Rude,100.0,3
Abstract Algebra,2717,Very Rude,100.0,3
Abstract Algebra,2725,Very Friendly,100.0,3
Abstract Algebra,2725,Friendly,100.0,3
Abstract Algebra,2725,Neutral,100.0,3
Abstract Algebra,2725,Rude,100.0,3
Abstract Algebra,2725,Very Rude,100.0,3
Abstract Algebra,2740,Very Friendly,0.0,3
Abstract Algebra,2740,Friendly,0.0,3
Abstract Algebra,2740,Neutral,0.0,3
Abstract Algebra,2740,Rude,0.0,3
Abstract Algebra,2740,Very Rude,0.0,3
Abstract Algebra,2746,Very Friendly,100.0,3
Abstract Algebra,2746,Friendly,100.0,3
Abstract Algebra,2746,Neutral,100.0,3
Abstract Algebra,2746,Rude,100.0,3
Abstract Algebra,2746,Very Rude,100.0,3
Abstract Algebra,2754,Very Friendly,0.0,3
Abstract Algebra,2754,Friendly,0.0,3
Abstract Algebra,2754,Neutral,0.0,3
Abstract Algebra,2754,Rude,0.0,3
Abstract Algebra,2754,Very Rude,0.0,3
Abstract Algebra,2762,Very Friendly,0.0,3
Abstract Algebra,2762,Friendly,0.0,3
Abstract Algebra,2762,Neutral,0.0,3
Abstract Algebra,2762,Rude,0.0,3
Abstract Algebra,2762,Very Rude,0.0,3
Abstract Algebra,2764,Very Friendly,100.0,3
Abstract Algebra,2764,Friendly,100.0,3
Abstract Algebra,2764,Neutral,100.0,3
Abstract Algebra,2764,Rude,100.0,3
Abstract Algebra,2764,Very Rude,100.0,3
Abstract Algebra,2770,Very Friendly,0.0,3
Abstract Algebra,2770,Friendly,0.0,3
Abstract Algebra,2770,Neutral,0.0,3
Abstract Algebra,2770,Rude,0.0,3
Abstract Algebra,2770,Very Rude,0.0,3
Abstract Algebra,2777,Very Friendly,0.0,3
Abstract Algebra,2777,Friendly,0.0,3
Abstract Algebra,2777,Neutral,0.0,3
Abstract Algebra,2777,Rude,0.0,3
Abstract Algebra,2777,Very Rude,0.0,3
Abstract Algebra,2792,Very Friendly,0.0,3
Abstract Algebra,2792,Friendly,0.0,3
Abstract Algebra,2792,Neutral,0.0,3
Abstract Algebra,2792,Rude,0.0,3
Abstract Algebra,2792,Very Rude,0.0,3
Abstract Algebra,2795,Very Friendly,0.0,3
Abstract Algebra,2795,Friendly,0.0,3
Abstract Algebra,2795,Neutral,0.0,3
Abstract Algebra,2795,Rude,0.0,3
Abstract Algebra,2795,Very Rude,0.0,3
Abstract Algebra,2798,Very Friendly,0.0,3
Abstract Algebra,2798,Friendly,0.0,3
Abstract Algebra,2798,Neutral,0.0,3
Abstract Algebra,2798,Rude,0.0,3
Abstract Algebra,2798,Very Rude,0.0,3
Abstract Algebra,2799,Very Friendly,100.0,3
Abstract Algebra,2799,Friendly,100.0,3
Abstract Algebra,2799,Neutral,100.0,3
Abstract Algebra,2799,Rude,100.0,3
Abstract Algebra,2799,Very Rude,100.0,3
Abstract Algebra,2802,Very Friendly,0.0,3
Abstract Algebra,2802,Friendly,0.0,3
Abstract Algebra,2802,Neutral,0.0,3
Abstract Algebra,2802,Rude,0.0,3
Abstract Algebra,2802,Very Rude,0.0,3
Abstract Algebra,2806,Very Friendly,100.0,3
Abstract Algebra,2806,Friendly,100.0,3
Abstract Algebra,2806,Neutral,100.0,3
Abstract Algebra,2806,Rude,100.0,3
Abstract Algebra,2806,Very Rude,100.0,3
Abstract Algebra,2817,Very Friendly,100.0,3
Abstract Algebra,2817,Friendly,100.0,3
Abstract Algebra,2817,Neutral,100.0,3
Abstract Algebra,2817,Rude,100.0,3
Abstract Algebra,2817,Very Rude,100.0,3
Abstract Algebra,2818,Very Friendly,100.0,3
Abstract Algebra,2818,Friendly,100.0,3
Abstract Algebra,2818,Neutral,100.0,3
Abstract Algebra,2818,Rude,100.0,3
Abstract Algebra,2818,Very Rude,100.0,3
Abstract Algebra,2820,Very Friendly,0.0,3
Abstract Algebra,2820,Friendly,0.0,3
Abstract Algebra,2820,Neutral,0.0,3
Abstract Algebra,2820,Rude,0.0,3
Abstract Algebra,2820,Very Rude,0.0,3
Abstract Algebra,2822,Very Friendly,0.0,3
Abstract Algebra,2822,Friendly,0.0,3
Abstract Algebra,2822,Neutral,0.0,3
Abstract Algebra,2822,Rude,0.0,3
Abstract Algebra,2822,Very Rude,0.0,3
Abstract Algebra,2831,Very Friendly,100.0,3
Abstract Algebra,2831,Friendly,100.0,3
Abstract Algebra,2831,Neutral,100.0,3
Abstract Algebra,2831,Rude,100.0,3
Abstract Algebra,2831,Very Rude,100.0,3
Abstract Algebra,2834,Very Friendly,100.0,3
Abstract Algebra,2834,Friendly,100.0,3
Abstract Algebra,2834,Neutral,100.0,3
Abstract Algebra,2834,Rude,100.0,3
Abstract Algebra,2834,Very Rude,100.0,3
Abstract Algebra,2835,Very Friendly,100.0,3
Abstract Algebra,2835,Friendly,100.0,3
Abstract Algebra,2835,Neutral,100.0,3
Abstract Algebra,2835,Rude,100.0,3
Abstract Algebra,2835,Very Rude,100.0,3
Abstract Algebra,2848,Very Friendly,100.0,3
Abstract Algebra,2848,Friendly,100.0,3
Abstract Algebra,2848,Neutral,100.0,3
Abstract Algebra,2848,Rude,100.0,3
Abstract Algebra,2848,Very Rude,100.0,3
Abstract Algebra,2862,Very Friendly,100.0,3
Abstract Algebra,2862,Friendly,100.0,3
Abstract Algebra,2862,Neutral,100.0,3
Abstract Algebra,2862,Rude,100.0,3
Abstract Algebra,2862,Very Rude,100.0,3
Abstract Algebra,2867,Very Friendly,0.0,3
Abstract Algebra,2867,Friendly,0.0,3
Abstract Algebra,2867,Neutral,0.0,3
Abstract Algebra,2867,Rude,0.0,3
Abstract Algebra,2867,Very Rude,0.0,3
Abstract Algebra,2872,Very Friendly,100.0,3
Abstract Algebra,2872,Friendly,100.0,3
Abstract Algebra,2872,Neutral,100.0,3
Abstract Algebra,2872,Rude,100.0,3
Abstract Algebra,2872,Very Rude,100.0,3
Abstract Algebra,2874,Very Friendly,100.0,3
Abstract Algebra,2874,Friendly,100.0,3
Abstract Algebra,2874,Neutral,100.0,3
Abstract Algebra,2874,Rude,100.0,3
Abstract Algebra,2874,Very Rude,100.0,3
Abstract Algebra,2875,Very Friendly,100.0,3
Abstract Algebra,2875,Friendly,100.0,3
Abstract Algebra,2875,Neutral,100.0,3
Abstract Algebra,2875,Rude,100.0,3
Abstract Algebra,2875,Very Rude,100.0,3
Abstract Algebra,2876,Very Friendly,100.0,3
Abstract Algebra,2876,Friendly,100.0,3
Abstract Algebra,2876,Neutral,100.0,3
Abstract Algebra,2876,Rude,100.0,3
Abstract Algebra,2876,Very Rude,100.0,3
Abstract Algebra,2887,Very Friendly,0.0,3
Abstract Algebra,2887,Friendly,0.0,3
Abstract Algebra,2887,Neutral,0.0,3
Abstract Algebra,2887,Rude,0.0,3
Abstract Algebra,2887,Very Rude,0.0,3
Abstract Algebra,2892,Very Friendly,100.0,3
Abstract Algebra,2892,Friendly,100.0,3
Abstract Algebra,2892,Neutral,100.0,3
Abstract Algebra,2892,Rude,100.0,3
Abstract Algebra,2892,Very Rude,100.0,3
Abstract Algebra,2896,Very Friendly,100.0,3
Abstract Algebra,2896,Friendly,100.0,3
Abstract Algebra,2896,Neutral,100.0,3
Abstract Algebra,2896,Rude,100.0,3
Abstract Algebra,2896,Very Rude,100.0,3
Abstract Algebra,2899,Very Friendly,100.0,3
Abstract Algebra,2899,Friendly,100.0,3
Abstract Algebra,2899,Neutral,100.0,3
Abstract Algebra,2899,Rude,100.0,3
Abstract Algebra,2899,Very Rude,100.0,3
Abstract Algebra,2903,Very Friendly,100.0,3
Abstract Algebra,2903,Friendly,100.0,3
Abstract Algebra,2903,Neutral,100.0,3
Abstract Algebra,2903,Rude,100.0,3
Abstract Algebra,2903,Very Rude,100.0,3
Abstract Algebra,2914,Very Friendly,100.0,3
Abstract Algebra,2914,Friendly,100.0,3
Abstract Algebra,2914,Neutral,100.0,3
Abstract Algebra,2914,Rude,100.0,3
Abstract Algebra,2914,Very Rude,100.0,3
Abstract Algebra,2916,Very Friendly,100.0,3
Abstract Algebra,2916,Friendly,66.67,3
Abstract Algebra,2916,Neutral,100.0,3
Abstract Algebra,2916,Rude,100.0,3
Abstract Algebra,2916,Very Rude,33.33,3
Abstract Algebra,2921,Very Friendly,0.0,3
Abstract Algebra,2921,Friendly,0.0,3
Abstract Algebra,2921,Neutral,0.0,3
Abstract Algebra,2921,Rude,0.0,3
Abstract Algebra,2921,Very Rude,0.0,3
Abstract Algebra,2924,Very Friendly,100.0,3
Abstract Algebra,2924,Friendly,100.0,3
Abstract Algebra,2924,Neutral,100.0,3
Abstract Algebra,2924,Rude,100.0,3
Abstract Algebra,2924,Very Rude,100.0,3
Abstract Algebra,2930,Very Friendly,100.0,3
Abstract Algebra,2930,Friendly,100.0,3
Abstract Algebra,2930,Neutral,100.0,3
Abstract Algebra,2930,Rude,100.0,3
Abstract Algebra,2930,Very Rude,100.0,3
Abstract Algebra,2931,Very Friendly,100.0,3
Abstract Algebra,2931,Friendly,100.0,3
Abstract Algebra,2931,Neutral,100.0,3
Abstract Algebra,2931,Rude,100.0,3
Abstract Algebra,2931,Very Rude,100.0,3
Abstract Algebra,2932,Very Friendly,100.0,3
Abstract Algebra,2932,Friendly,100.0,3
Abstract Algebra,2932,Neutral,100.0,3
Abstract Algebra,2932,Rude,100.0,3
Abstract Algebra,2932,Very Rude,100.0,3
Abstract Algebra,2938,Very Friendly,100.0,3
Abstract Algebra,2938,Friendly,100.0,3
Abstract Algebra,2938,Neutral,100.0,3
