Domain,QID,Tone,Run 1,Run 2,Run 3
stem,2984,Neutral,100,100,100
stem,2984,Rude,100,100,100
stem,2984,Very Rude,100,100,100
stem,2991,Very Friendly,0,0,0
stem,2991,Friendly,0,0,0
stem,2991,Neutral,0,0,0
stem,2991,Rude,0,0,0
stem,2991,Very Rude,0,0,0
stem,2992,Very Friendly,0,0,0
stem,2992,Friendly,0,0,0
stem,2992,Neutral,0,0,0
stem,2992,Rude,0,0,0
stem,2992,Very Rude,0,0,0
stem,2994,Very Friendly,100,100,100
stem,2994,Friendly,100,100,100
stem,2994,Neutral,100,100,100
stem,2994,Rude,100,100,100
stem,2994,Very Rude,100,100,100
stem,2999,Very Friendly,0,0,0
stem,2999,Friendly,0,0,0
stem,2999,Neutral,0,0,0
stem,2999,Rude,0,0,0
stem,2999,Very Rude,0,0,0
stem,3001,Very Friendly,100,100,100
stem,3001,Friendly,100,100,100
stem,3001,Neutral,100,100,100
stem,3001,Rude,100,100,100
stem,3001,Very Rude,100,100,100
stem,3003,Very Friendly,0,0,0
stem,3003,Friendly,0,0,0
stem,3003,Neutral,0,0,0
stem,3003,Rude,0,0,0
stem,3003,Very Rude,0,0,0
stem,3033,Very Friendly,100,100,100
stem,3033,Friendly,100,100,100
stem,3033,Neutral,100,100,100
stem,3033,Rude,100,100,100
stem,3033,Very Rude,100,100,100
stem,3037,Very Friendly,100,100,100
stem,3037,Friendly,100,100,100
stem,3037,Neutral,100,100,100
stem,3037,Rude,100,100,100
stem,3037,Very Rude,0,0,0
