Domain,QID,Tone,Run 1,Run 2,Run 3
humanities,2175,Friendly,0,0,0
humanities,2175,Neutral,0,0,0
humanities,2175,Rude,0,0,0
humanities,2175,Very Rude,0,0,0
humanities,2180,Very Friendly,0,0,0
humanities,2180,Friendly,0,0,0
humanities,2180,Neutral,0,0,0
humanities,2180,Rude,0,0,0
humanities,2180,Very Rude,0,0,0
humanities,2185,Very Friendly,100,100,100
humanities,2185,Friendly,100,100,100
humanities,2185,Neutral,100,100,100
humanities,2185,Rude,100,100,100
humanities,2185,Very Rude,100,100,100
humanities,2190,Very Friendly,0,0,0
humanities,2190,Friendly,0,0,0
humanities,2190,Neutral,0,0,0
humanities,2190,Rude,0,0,0
humanities,2190,Very Rude,0,0,0
humanities,2192,Very Friendly,0,0,0
humanities,2192,Friendly,0,0,0
humanities,2192,Neutral,0,0,0
humanities,2192,Rude,0,0,0
humanities,2192,Very Rude,0,0,0
humanities,2202,Very Friendly,0,0,0
humanities,2202,Friendly,0,0,0
humanities,2202,Neutral,0,0,0
humanities,2202,Rude,0,0,0
humanities,2202,Very Rude,0,0,0
humanities,2214,Very Friendly,0,0,0
humanities,2214,Friendly,0,0,0
humanities,2214,Neutral,0,0,0
humanities,2214,Rude,0,0,0
humanities,2214,Very Rude,0,0,0
humanities,2216,Very Friendly,0,0,0
humanities,2216,Friendly,0,0,0
humanities,2216,Neutral,0,0,0
humanities,2216,Rude,0,0,0
humanities,2216,Very Rude,0,0,0
humanities,2218,Very Friendly,0,0,0
humanities,2218,Friendly,0,0,0
humanities,2218,Neutral,0,0,0
humanities,2218,Rude,0,0,0
humanities,2218,Very Rude,0,0,0
humanities,2227,Very Friendly,100,100,100
humanities,2227,Friendly,100,100,100
humanities,2227,Neutral,0,0,0
humanities,2227,Rude,100,100,100
humanities,2227,Very Rude,100,100,100
humanities,2232,Very Friendly,0,0,0
humanities,2232,Friendly,0,0,0
humanities,2232,Neutral,0,0,0
humanities,2232,Rude,0,0,0
humanities,2232,Very Rude,0,0,0
humanities,2234,Very Friendly,100,100,100
humanities,2234,Friendly,100,100,100
humanities,2234,Neutral,100,100,100
humanities,2234,Rude,100,100,100
humanities,2234,Very Rude,100,100,100
humanities,2243,Very Friendly,0,0,0
humanities,2243,Friendly,0,0,0
humanities,2243,Neutral,0,0,0
humanities,2243,Rude,0,0,0
humanities,2243,Very Rude,0,0,0
humanities,2250,Very Friendly,0,0,0
humanities,2250,Friendly,0,0,0
humanities,2250,Neutral,0,0,0
humanities,2250,Rude,0,0,0
humanities,2250,Very Rude,0,0,0
humanities,2253,Very Friendly,0,0,0
humanities,2253,Friendly,0,0,0
humanities,2253,Neutral,0,0,0
humanities,2253,Rude,0,0,0
humanities,2253,Very Rude,0,0,0
humanities,2255,Very Friendly,100,100,100
humanities,2255,Friendly,100,100,100
humanities,2255,Neutral,100,100,100
humanities,2255,Rude,100,100,100
humanities,2255,Very Rude,100,100,100
humanities,2259,Very Friendly,0,0,0
humanities,2259,Friendly,0,0,0
humanities,2259,Neutral,0,0,0
humanities,2259,Rude,0,0,0
humanities,2259,Very Rude,0,0,0
humanities,2260,Very Friendly,100,100,100
humanities,2260,Friendly,100,100,100
humanities,2260,Neutral,100,100,100
humanities,2260,Rude,100,100,100
humanities,2260,Very Rude,100,100,100
humanities,2267,Very Friendly,100,100,100
humanities,2267,Friendly,100,100,100
humanities,2267,Neutral,100,100,100
humanities,2267,Rude,100,100,100
humanities,2267,Very Rude,100,100,100
humanities,2269,Very Friendly,0,0,0
humanities,2269,Friendly,0,0,0
humanities,2269,Neutral,0,0,0
humanities,2269,Rude,0,0,0
humanities,2269,Very Rude,0,0,0
humanities,2270,Very Friendly,0,0,0
humanities,2270,Friendly,0,0,0
humanities,2270,Neutral,0,0,0
humanities,2270,Rude,0,0,0
humanities,2270,Very Rude,0,0,0
humanities,2275,Very Friendly,0,0,0
humanities,2275,Friendly,0,0,0
humanities,2275,Neutral,0,0,0
humanities,2275,Rude,0,0,0
humanities,2275,Very Rude,0,0,0
humanities,2284,Very Friendly,0,0,0
humanities,2284,Friendly,0,0,0
humanities,2284,Neutral,0,0,0
humanities,2284,Rude,0,0,0
humanities,2284,Very Rude,0,0,0
humanities,2293,Very Friendly,100,100,100
humanities,2293,Friendly,100,100,100
humanities,2293,Neutral,100,100,100
humanities,2293,Rude,100,100,100
humanities,2293,Very Rude,100,100,100
humanities,2296,Very Friendly,0,0,0
humanities,2296,Friendly,0,0,0
humanities,2296,Neutral,0,0,0
humanities,2296,Rude,0,0,0
humanities,2296,Very Rude,0,0,0
humanities,2306,Very Friendly,0,0,0
humanities,2306,Friendly,0,0,0
humanities,2306,Neutral,0,0,0
humanities,2306,Rude,0,0,0
humanities,2306,Very Rude,0,0,0
humanities,2308,Very Friendly,0,0,0
humanities,2308,Friendly,0,0,0
humanities,2308,Neutral,0,0,0
humanities,2308,Rude,0,0,0
humanities,2308,Very Rude,0,0,0
humanities,2310,Very Friendly,0,0,0
humanities,2310,Friendly,0,0,0
humanities,2310,Neutral,0,0,0
humanities,2310,Rude,0,0,0
humanities,2310,Very Rude,0,0,0
humanities,2312,Very Friendly,0,0,0
humanities,2312,Friendly,0,0,0
humanities,2312,Neutral,0,0,0
humanities,2312,Rude,0,0,0
humanities,2312,Very Rude,0,0,0
humanities,2313,Very Friendly,100,100,100
humanities,2313,Friendly,100,100,100
humanities,2313,Neutral,100,100,100
humanities,2313,Rude,100,100,100
humanities,2313,Very Rude,100,100,100
humanities,2321,Very Friendly,0,0,0
humanities,2321,Friendly,0,0,0
humanities,2321,Neutral,0,0,0
humanities,2321,Rude,0,0,0
humanities,2321,Very Rude,0,0,0
humanities,2347,Very Friendly,100,100,100
humanities,2347,Friendly,100,100,100
humanities,2347,Neutral,100,100,100
humanities,2347,Rude,100,100,100
humanities,2347,Very Rude,100,100,100
humanities,2349,Very Friendly,0,0,0
humanities,2349,Friendly,100,100,100
humanities,2349,Neutral,0,0,0
humanities,2349,Rude,100,100,100
humanities,2349,Very Rude,100,100,100
humanities,2356,Very Friendly,0,0,0
humanities,2356,Friendly,0,0,0
humanities,2356,Neutral,0,0,0
humanities,2356,Rude,0,0,0
humanities,2356,Very Rude,0,0,0
humanities,2370,Very Friendly,100,100,100
humanities,2370,Friendly,100,100,100
humanities,2370,Neutral,100,100,100
humanities,2370,Rude,100,100,100
humanities,2370,Very Rude,100,100,100
humanities,2375,Very Friendly,100,100,100
humanities,2375,Friendly,100,100,100
humanities,2375,Neutral,100,100,100
humanities,2375,Rude,100,100,100
humanities,2375,Very Rude,100,100,100
humanities,2381,Very Friendly,100,100,100
humanities,2381,Friendly,100,100,100
humanities,2381,Neutral,100,100,100
humanities,2381,Rude,100,100,100
humanities,2381,Very Rude,100,100,100
humanities,2388,Very Friendly,0,0,0
humanities,2388,Friendly,0,0,0
humanities,2388,Neutral,0,0,0
humanities,2388,Rude,0,0,0
humanities,2388,Very Rude,0,0,0
humanities,2390,Very Friendly,100,100,100
humanities,2390,Friendly,100,100,100
humanities,2390,Neutral,100,100,100
humanities,2390,Rude,100,100,100
humanities,2390,Very Rude,100,100,100
humanities,2396,Very Friendly,100,100,100
humanities,2396,Friendly,100,100,100
humanities,2396,Neutral,100,100,100
humanities,2396,Rude,0,0,0
humanities,2396,Very Rude,100,100,100
humanities,2405,Very Friendly,100,100,100
humanities,2405,Friendly,100,100,100
humanities,2405,Neutral,100,100,100
humanities,2405,Rude,100,100,100
humanities,2405,Very Rude,100,100,100
humanities,2406,Very Friendly,100,100,100
humanities,2406,Friendly,100,100,100
humanities,2406,Neutral,100,100,100
humanities,2406,Rude,100,100,100
humanities,2406,Very Rude,100,100,100
humanities,2407,Very Friendly,100,100,100
humanities,2407,Friendly,100,100,100
humanities,2407,Neutral,100,100,100
humanities,2407,Rude,100,100,100
humanities,2407,Very Rude,100,100,100
humanities,2408,Very Friendly,0,0,0
humanities,2408,Friendly,0,0,0
humanities,2408,Neutral,0,0,0
humanities,2408,Rude,0,0,0
humanities,2408,Very Rude,0,0,0
humanities,2410,Very Friendly,100,100,100
humanities,2410,Friendly,100,100,100
humanities,2410,Neutral,100,100,100
humanities,2410,Rude,100,100,100
humanities,2410,Very Rude,100,100,100
humanities,2414,Very Friendly,100,100,100
humanities,2414,Friendly,100,100,100
humanities,2414,Neutral,100,100,100
humanities,2414,Rude,100,100,100
humanities,2414,Very Rude,100,100,100
humanities,2417,Very Friendly,0,0,0
humanities,2417,Friendly,0,0,0
humanities,2417,Neutral,0,0,0
humanities,2417,Rude,0,0,0
humanities,2417,Very Rude,0,0,0
humanities,2418,Very Friendly,0,0,0
humanities,2418,Friendly,0,0,0
humanities,2418,Neutral,0,0,0
humanities,2418,Rude,0,0,0
humanities,2418,Very Rude,0,0,0
humanities,2423,Very Friendly,100,100,100
humanities,2423,Friendly,100,100,100
humanities,2423,Neutral,100,100,100
humanities,2423,Rude,100,100,100
humanities,2423,Very Rude,100,100,100
humanities,2427,Very Friendly,0,0,0
humanities,2427,Friendly,100,100,100
humanities,2427,Neutral,100,100,100
humanities,2427,Rude,0,0,0
humanities,2427,Very Rude,0,0,0
humanities,2430,Very Friendly,100,100,100
humanities,2430,Friendly,100,100,100
humanities,2430,Neutral,100,100,100
humanities,2430,Rude,100,100,100
humanities,2430,Very Rude,100,100,100
humanities,2437,Very Friendly,100,100,100
humanities,2437,Friendly,100,100,100
humanities,2437,Neutral,100,100,100
humanities,2437,Rude,100,100,100
humanities,2437,Very Rude,100,100,100
humanities,2440,Very Friendly,0,0,0
humanities,2440,Friendly,0,0,0
humanities,2440,Neutral,0,0,0
humanities,2440,Rude,0,0,0
humanities,2440,Very Rude,0,0,0
humanities,2446,Very Friendly,100,100,100
humanities,2446,Friendly,100,100,100
humanities,2446,Neutral,100,100,100
humanities,2446,Rude,100,100,100
humanities,2446,Very Rude,100,100,100
humanities,2451,Very Friendly,0,0,0
humanities,2451,Friendly,0,0,0
humanities,2451,Neutral,0,0,0
humanities,2451,Rude,0,0,0
humanities,2451,Very Rude,0,0,0
humanities,2453,Very Friendly,0,0,0
humanities,2453,Friendly,0,0,0
humanities,2453,Neutral,0,0,0
humanities,2453,Rude,0,0,0
humanities,2453,Very Rude,0,0,0
humanities,2459,Very Friendly,100,100,100
humanities,2459,Friendly,100,100,100
humanities,2459,Neutral,100,100,100
humanities,2459,Rude,100,100,100
humanities,2459,Very Rude,100,100,100
humanities,2460,Very Friendly,0,0,0
humanities,2460,Friendly,0,0,0
humanities,2460,Neutral,0,0,0
humanities,2460,Rude,0,0,0
humanities,2460,Very Rude,0,0,0
humanities,2463,Very Friendly,100,100,100
humanities,2463,Friendly,100,100,100
humanities,2463,Neutral,100,100,100
humanities,2463,Rude,100,100,100
humanities,2463,Very Rude,100,100,100
humanities,2464,Very Friendly,100,100,100
humanities,2464,Friendly,100,100,100
humanities,2464,Neutral,100,100,100
humanities,2464,Rude,100,100,100
humanities,2464,Very Rude,100,100,100
humanities,2466,Very Friendly,100,100,100
humanities,2466,Friendly,100,100,100
humanities,2466,Neutral,100,100,100
humanities,2466,Rude,100,100,100
humanities,2466,Very Rude,100,100,100
humanities,2479,Very Friendly,100,100,100
humanities,2479,Friendly,100,100,100
humanities,2479,Neutral,100,100,100
humanities,2479,Rude,100,100,100
humanities,2479,Very Rude,100,100,100
humanities,2481,Very Friendly,0,0,0
humanities,2481,Friendly,0,0,0
humanities,2481,Neutral,0,0,0
humanities,2481,Rude,0,0,0
humanities,2481,Very Rude,0,0,0
humanities,2488,Very Friendly,100,100,100
humanities,2488,Friendly,100,100,100
humanities,2488,Neutral,100,100,100
humanities,2488,Rude,100,100,100
humanities,2488,Very Rude,100,100,100
humanities,2493,Very Friendly,0,0,0
humanities,2493,Friendly,0,0,0
humanities,2493,Neutral,0,0,0
humanities,2493,Rude,0,0,0
humanities,2493,Very Rude,0,0,0
humanities,2497,Very Friendly,0,0,0
humanities,2497,Friendly,0,0,0
humanities,2497,Neutral,0,0,0
humanities,2497,Rude,0,0,0
humanities,2497,Very Rude,0,0,0
humanities,2499,Very Friendly,0,0,0
humanities,2499,Friendly,0,0,0
humanities,2499,Neutral,0,0,0
humanities,2499,Rude,0,0,0
humanities,2499,Very Rude,0,0,0
humanities,2501,Very Friendly,100,100,100
humanities,2501,Friendly,100,100,100
humanities,2501,Neutral,100,100,100
humanities,2501,Rude,100,100,100
humanities,2501,Very Rude,100,100,100
humanities,2504,Very Friendly,0,0,0
humanities,2504,Friendly,0,0,0
humanities,2504,Neutral,0,0,0
humanities,2504,Rude,0,0,0
humanities,2504,Very Rude,0,0,0
humanities,2510,Very Friendly,0,0,0
humanities,2510,Friendly,0,0,0
humanities,2510,Neutral,0,0,0
humanities,2510,Rude,0,0,0
humanities,2510,Very Rude,0,0,0
humanities,2511,Very Friendly,100,100,100
humanities,2511,Friendly,100,100,100
humanities,2511,Neutral,100,100,100
humanities,2511,Rude,100,100,100
humanities,2511,Very Rude,100,100,100
humanities,2513,Very Friendly,100,100,100
humanities,2513,Friendly,100,100,100
humanities,2513,Neutral,100,100,100
humanities,2513,Rude,100,100,100
humanities,2513,Very Rude,100,100,100
humanities,2523,Very Friendly,100,100,100
humanities,2523,Friendly,100,100,100
humanities,2523,Neutral,100,100,100
humanities,2523,Rude,100,100,100
humanities,2523,Very Rude,100,100,100
humanities,2526,Very Friendly,100,100,100
humanities,2526,Friendly,0,0,100
humanities,2526,Neutral,100,100,100
humanities,2526,Rude,100,100,100
humanities,2526,Very Rude,100,100,100
humanities,2535,Very Friendly,100,100,100
humanities,2535,Friendly,100,100,100
humanities,2535,Neutral,100,100,100
humanities,2535,Rude,100,100,100
humanities,2535,Very Rude,100,100,100
humanities,2541,Very Friendly,100,100,100
humanities,2541,Friendly,100,100,100
humanities,2541,Neutral,100,100,100
humanities,2541,Rude,100,100,100
humanities,2541,Very Rude,100,100,100
humanities,2544,Very Friendly,0,0,0
humanities,2544,Friendly,0,0,0
humanities,2544,Neutral,0,0,0
humanities,2544,Rude,0,0,0
humanities,2544,Very Rude,0,0,0
humanities,2555,Very Friendly,100,100,100
humanities,2555,Friendly,100,100,100
humanities,2555,Neutral,100,100,100
humanities,2555,Rude,100,100,100
humanities,2555,Very Rude,100,100,100
humanities,2556,Very Friendly,100,100,100
humanities,2556,Friendly,100,100,100
humanities,2556,Neutral,100,100,100
humanities,2556,Rude,100,100,100
humanities,2556,Very Rude,100,100,100
humanities,2560,Very Friendly,100,100,100
humanities,2560,Friendly,100,100,100
humanities,2560,Neutral,100,100,100
humanities,2560,Rude,100,100,100
humanities,2560,Very Rude,100,100,100
humanities,2562,Very Friendly,0,0,0
humanities,2562,Friendly,0,0,0
humanities,2562,Neutral,0,0,0
humanities,2562,Rude,0,0,0
humanities,2562,Very Rude,0,0,0
humanities,2570,Very Friendly,100,100,100
humanities,2570,Friendly,100,100,100
humanities,2570,Neutral,100,100,100
humanities,2570,Rude,100,100,100
humanities,2570,Very Rude,100,100,100
humanities,2571,Very Friendly,100,100,100
humanities,2571,Friendly,100,100,100
humanities,2571,Neutral,100,100,100
humanities,2571,Rude,100,100,100
humanities,2571,Very Rude,100,100,100
humanities,2575,Very Friendly,0,0,0
humanities,2575,Friendly,0,0,0
humanities,2575,Neutral,0,0,0
humanities,2575,Rude,100,100,100
humanities,2575,Very Rude,100,100,100
humanities,2576,Very Friendly,100,100,100
humanities,2576,Friendly,100,100,100
humanities,2576,Neutral,100,100,100
humanities,2576,Rude,100,100,100
humanities,2576,Very Rude,100,100,100
humanities,2579,Very Friendly,0,0,0
humanities,2579,Friendly,0,0,0
humanities,2579,Neutral,0,0,0
humanities,2579,Rude,0,0,0
humanities,2579,Very Rude,0,0,0
humanities,2586,Very Friendly,0,0,0
humanities,2586,Friendly,0,0,0
humanities,2586,Neutral,0,0,0
humanities,2586,Rude,0,0,0
humanities,2586,Very Rude,0,0,0
humanities,2589,Very Friendly,0,0,0
humanities,2589,Friendly,100,100,100
humanities,2589,Neutral,100,100,100
humanities,2589,Rude,100,100,100
humanities,2589,Very Rude,100,100,100
humanities,2592,Very Friendly,0,0,0
humanities,2592,Friendly,0,0,0
humanities,2592,Neutral,0,0,0
humanities,2592,Rude,0,0,0
humanities,2592,Very Rude,0,0,0
humanities,2597,Very Friendly,100,100,100
humanities,2597,Friendly,100,100,100
humanities,2597,Neutral,100,100,100
humanities,2597,Rude,100,100,100
humanities,2597,Very Rude,100,100,100
humanities,2601,Very Friendly,0,0,0
humanities,2601,Friendly,0,0,0
humanities,2601,Neutral,0,0,0
humanities,2601,Rude,0,0,0
humanities,2601,Very Rude,0,0,0
humanities,2606,Very Friendly,0,0,0
humanities,2606,Friendly,0,0,0
humanities,2606,Neutral,0,0,0
humanities,2606,Rude,0,0,0
humanities,2606,Very Rude,0,0,0
humanities,2607,Very Friendly,0,0,0
humanities,2607,Friendly,0,0,0
humanities,2607,Neutral,0,0,0
humanities,2607,Rude,0,0,0
humanities,2607,Very Rude,0,0,0
humanities,2616,Very Friendly,100,100,100
humanities,2616,Friendly,100,100,100
humanities,2616,Neutral,100,100,100
humanities,2616,Rude,100,100,100
humanities,2616,Very Rude,100,100,100
humanities,2618,Very Friendly,100,100,100
humanities,2618,Friendly,100,100,100
humanities,2618,Neutral,100,100,100
humanities,2618,Rude,100,100,100
humanities,2618,Very Rude,100,100,100
humanities,2624,Very Friendly,100,100,100
humanities,2624,Friendly,100,100,100
humanities,2624,Neutral,100,100,100
humanities,2624,Rude,0,0,0
humanities,2624,Very Rude,0,0,0
humanities,2628,Very Friendly,0,0,0
humanities,2628,Friendly,0,0,0
humanities,2628,Neutral,0,0,0
humanities,2628,Rude,0,0,0
humanities,2628,Very Rude,0,0,0
humanities,2632,Very Friendly,0,0,0
humanities,2632,Friendly,0,0,0
humanities,2632,Neutral,0,0,0
humanities,2632,Rude,0,0,0
humanities,2632,Very Rude,0,0,0
humanities,2641,Very Friendly,100,100,100
humanities,2641,Friendly,100,100,100
humanities,2641,Neutral,100,100,100
humanities,2641,Rude,100,100,100
humanities,2641,Very Rude,100,100,100
humanities,2644,Very Friendly,0,0,0
humanities,2644,Friendly,0,0,0
humanities,2644,Neutral,0,0,0
humanities,2644,Rude,0,0,0
humanities,2644,Very Rude,0,0,0
humanities,2647,Very Friendly,0,0,0
humanities,2647,Friendly,0,0,0
humanities,2647,Neutral,0,0,0
humanities,2647,Rude,0,0,0
humanities,2647,Very Rude,0,0,0
humanities,2652,Very Friendly,0,0,0
humanities,2652,Friendly,100,100,100
humanities,2652,Neutral,100,100,100
humanities,2652,Rude,0,0,0
humanities,2652,Very Rude,0,0,0
humanities,2653,Very Friendly,100,100,100
humanities,2653,Friendly,100,100,100
humanities,2653,Neutral,100,100,100
humanities,2653,Rude,100,100,100
humanities,2653,Very Rude,100,100,100
humanities,2655,Very Friendly,100,100,100
humanities,2655,Friendly,100,100,100
humanities,2655,Neutral,100,100,100
humanities,2655,Rude,100,100,100
humanities,2655,Very Rude,100,100,100
humanities,2657,Very Friendly,100,100,100
humanities,2657,Friendly,100,100,100
humanities,2657,Neutral,100,100,100
humanities,2657,Rude,100,100,100
humanities,2657,Very Rude,100,100,100
humanities,2660,Very Friendly,0,0,0
humanities,2660,Friendly,0,0,0
humanities,2660,Neutral,0,0,0
humanities,2660,Rude,0,0,0
humanities,2660,Very Rude,0,0,0
humanities,2662,Very Friendly,100,100,100
humanities,2662,Friendly,100,100,100
humanities,2662,Neutral,100,100,100
humanities,2662,Rude,100,100,100
humanities,2662,Very Rude,100,100,100
humanities,2664,Very Friendly,100,100,100
humanities,2664,Friendly,100,100,100
humanities,2664,Neutral,100,100,100
humanities,2664,Rude,0,0,0
humanities,2664,Very Rude,100,100,100
humanities,2667,Very Friendly,0,0,0
humanities,2667,Friendly,0,0,0
humanities,2667,Neutral,0,0,0
humanities,2667,Rude,0,0,0
humanities,2667,Very Rude,100,100,100
humanities,2674,Very Friendly,0,0,0
humanities,2674,Friendly,0,0,0
humanities,2674,Neutral,0,0,0
humanities,2674,Rude,0,0,0
humanities,2674,Very Rude,0,0,0
humanities,2687,Very Friendly,100,100,100
humanities,2687,Friendly,100,100,100
humanities,2687,Neutral,0,0,0
humanities,2687,Rude,100,100,100
humanities,2687,Very Rude,100,100,100
humanities,2689,Very Friendly,0,0,0
humanities,2689,Friendly,0,0,0
humanities,2689,Neutral,0,0,0
humanities,2689,Rude,0,0,0
humanities,2689,Very Rude,0,0,0
humanities,2697,Very Friendly,0,0,0
humanities,2697,Friendly,0,0,0
humanities,2697,Neutral,0,0,0
humanities,2697,Rude,0,0,0
humanities,2697,Very Rude,0,0,0
humanities,2698,Very Friendly,100,100,100
humanities,2698,Friendly,100,100,100
humanities,2698,Neutral,0,0,0
humanities,2698,Rude,0,0,0
humanities,2698,Very Rude,0,0,0
humanities,2701,Very Friendly,100,100,100
humanities,2701,Friendly,100,100,100
humanities,2701,Neutral,100,100,100
humanities,2701,Rude,100,100,100
humanities,2701,Very Rude,100,100,100
humanities,2705,Very Friendly,100,100,100
humanities,2705,Friendly,100,100,100
humanities,2705,Neutral,100,100,100
humanities,2705,Rude,100,100,100
humanities,2705,Very Rude,100,100,100
humanities,2706,Very Friendly,0,0,0
humanities,2706,Friendly,0,0,0
humanities,2706,Neutral,0,0,0
humanities,2706,Rude,0,0,0
humanities,2706,Very Rude,0,0,0
humanities,2711,Very Friendly,0,0,0
humanities,2711,Friendly,0,0,0
humanities,2711,Neutral,0,0,0
humanities,2711,Rude,0,0,0
humanities,2711,Very Rude,0,0,0
humanities,2716,Very Friendly,100,100,100
humanities,2716,Friendly,100,100,100
humanities,2716,Neutral,100,100,100
humanities,2716,Rude,100,100,100
humanities,2716,Very Rude,100,100,100
humanities,2726,Very Friendly,0,0,0
humanities,2726,Friendly,0,0,0
humanities,2726,Neutral,0,0,0
humanities,2726,Rude,0,0,0
humanities,2726,Very Rude,0,0,0
humanities,2733,Very Friendly,100,100,100
humanities,2733,Friendly,100,100,100
humanities,2733,Neutral,100,100,100
humanities,2733,Rude,100,100,100
humanities,2733,Very Rude,0,0,0
humanities,2742,Very Friendly,0,0,0
humanities,2742,Friendly,100,100,100
humanities,2742,Neutral,0,0,0
humanities,2742,Rude,0,0,0
humanities,2742,Very Rude,0,0,0
humanities,2749,Very Friendly,0,0,0
humanities,2749,Friendly,0,0,0
humanities,2749,Neutral,0,0,0
humanities,2749,Rude,0,0,0
humanities,2749,Very Rude,0,0,0
humanities,2776,Very Friendly,100,100,100
humanities,2776,Friendly,100,100,100
humanities,2776,Neutral,100,100,100
humanities,2776,Rude,100,100,100
humanities,2776,Very Rude,100,100,100
humanities,2781,Very Friendly,100,100,100
humanities,2781,Friendly,100,100,100
humanities,2781,Neutral,100,100,100
humanities,2781,Rude,100,100,100
humanities,2781,Very Rude,100,100,100
humanities,2789,Very Friendly,100,100,100
humanities,2789,Friendly,100,100,100
humanities,2789,Neutral,100,100,100
humanities,2789,Rude,100,100,100
humanities,2789,Very Rude,100,100,100
humanities,2793,Very Friendly,0,0,0
humanities,2793,Friendly,0,0,0
humanities,2793,Neutral,0,0,0
humanities,2793,Rude,0,0,0
humanities,2793,Very Rude,0,0,0
humanities,2795,Very Friendly,100,100,100
humanities,2795,Friendly,100,100,100
humanities,2795,Neutral,100,100,100
humanities,2795,Rude,100,100,100
humanities,2795,Very Rude,100,100,100
humanities,2805,Very Friendly,0,0,0
humanities,2805,Friendly,0,0,0
humanities,2805,Neutral,0,0,0
humanities,2805,Rude,0,0,0
humanities,2805,Very Rude,100,100,100
humanities,2810,Very Friendly,100,100,100
humanities,2810,Friendly,100,100,100
humanities,2810,Neutral,100,100,100
humanities,2810,Rude,100,100,100
humanities,2810,Very Rude,100,100,100
humanities,2813,Very Friendly,100,100,100
humanities,2813,Friendly,100,100,100
humanities,2813,Neutral,100,100,100
humanities,2813,Rude,100,100,100
humanities,2813,Very Rude,100,100,100
humanities,2814,Very Friendly,100,100,100
humanities,2814,Friendly,100,100,100
humanities,2814,Neutral,100,100,100
humanities,2814,Rude,100,100,100
humanities,2814,Very Rude,100,100,100
humanities,2816,Very Friendly,0,0,0
humanities,2816,Friendly,0,0,0
humanities,2816,Neutral,100,100,100
humanities,2816,Rude,100,100,100
humanities,2816,Very Rude,100,100,100
humanities,2818,Very Friendly,0,0,0
humanities,2818,Friendly,0,0,0
humanities,2818,Neutral,0,0,0
humanities,2818,Rude,0,0,0
humanities,2818,Very Rude,0,0,0
humanities,2819,Very Friendly,0,0,0
humanities,2819,Friendly,0,0,0
humanities,2819,Neutral,0,0,0
humanities,2819,Rude,0,0,0
humanities,2819,Very Rude,0,0,0
humanities,2821,Very Friendly,100,100,100
humanities,2821,Friendly,100,100,100
humanities,2821,Neutral,100,100,100
humanities,2821,Rude,100,100,100
humanities,2821,Very Rude,100,100,100
humanities,2831,Very Friendly,100,100,100
humanities,2831,Friendly,100,100,100
humanities,2831,Neutral,100,100,100
humanities,2831,Rude,100,100,100
humanities,2831,Very Rude,100,100,100
humanities,2836,Very Friendly,0,0,0
humanities,2836,Friendly,0,0,0
humanities,2836,Neutral,0,0,0
humanities,2836,Rude,0,0,0
humanities,2836,Very Rude,0,0,0
humanities,2851,Very Friendly,100,100,100
humanities,2851,Friendly,100,100,100
humanities,2851,Neutral,100,100,100
humanities,2851,Rude,100,100,100
humanities,2851,Very Rude,100,100,100
humanities,2857,Very Friendly,100,100,100
humanities,2857,Friendly,100,100,100
humanities,2857,Neutral,100,100,100
humanities,2857,Rude,100,100,100
humanities,2857,Very Rude,100,100,100
humanities,2859,Very Friendly,100,100,100
humanities,2859,Friendly,100,100,100
humanities,2859,Neutral,100,100,100
humanities,2859,Rude,100,100,100
humanities,2859,Very Rude,100,100,100
humanities,2874,Very Friendly,100,100,100
humanities,2874,Friendly,100,100,100
humanities,2874,Neutral,100,100,100
humanities,2874,Rude,100,100,100
humanities,2874,Very Rude,100,100,100
humanities,2878,Very Friendly,100,100,100
humanities,2878,Friendly,100,100,100
humanities,2878,Neutral,100,100,100
humanities,2878,Rude,100,100,100
humanities,2878,Very Rude,100,100,100
humanities,2880,Very Friendly,100,100,100
humanities,2880,Friendly,100,100,100
humanities,2880,Neutral,100,100,100
humanities,2880,Rude,100,100,100
humanities,2880,Very Rude,100,100,100
humanities,2882,Very Friendly,100,100,100
humanities,2882,Friendly,100,100,100
humanities,2882,Neutral,100,100,100
humanities,2882,Rude,100,100,100
humanities,2882,Very Rude,100,100,100
humanities,2887,Very Friendly,0,0,0
humanities,2887,Friendly,0,0,0
humanities,2887,Neutral,0,0,0
humanities,2887,Rude,0,0,0
humanities,2887,Very Rude,0,0,0
humanities,2894,Very Friendly,0,0,0
humanities,2894,Friendly,0,0,0
humanities,2894,Neutral,0,0,0
humanities,2894,Rude,0,0,0
humanities,2894,Very Rude,0,0,0
humanities,2895,Very Friendly,100,100,100
humanities,2895,Friendly,100,100,100
humanities,2895,Neutral,100,100,100
humanities,2895,Rude,100,100,100
humanities,2895,Very Rude,100,100,100
humanities,2896,Very Friendly,100,100,100
humanities,2896,Friendly,100,100,100
humanities,2896,Neutral,100,100,100
humanities,2896,Rude,100,100,100
humanities,2896,Very Rude,100,100,100
humanities,2898,Very Friendly,100,100,100
humanities,2898,Friendly,100,100,100
humanities,2898,Neutral,100,100,100
humanities,2898,Rude,100,100,100
humanities,2898,Very Rude,100,100,100
humanities,2901,Very Friendly,100,100,100
humanities,2901,Friendly,100,100,100
humanities,2901,Neutral,0,0,0
humanities,2901,Rude,100,100,100
humanities,2901,Very Rude,100,100,100
humanities,2906,Very Friendly,100,100,100
humanities,2906,Friendly,100,100,100
humanities,2906,Neutral,100,100,100
humanities,2906,Rude,100,100,100
humanities,2906,Very Rude,100,100,100
