Domain,QID,Tone,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10
law,902,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,902,Friendly,100,100,100,100,100,100,100,100,100,100
law,902,Neutral,100,100,100,100,100,100,100,100,100,100
law,902,Rude,100,100,100,100,100,100,100,100,100,100
law,902,Very Rude,100,100,100,100,100,100,100,100,100,100
law,909,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,909,Friendly,0,0,0,0,0,0,0,0,0,0
law,909,Neutral,0,0,0,0,0,0,0,0,0,0
law,909,Rude,0,0,0,0,0,0,0,0,0,0
law,909,Very Rude,0,0,0,0,0,0,0,0,0,0
law,916,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,916,Friendly,100,100,100,100,100,100,100,100,100,100
law,916,Neutral,100,100,100,100,100,100,100,100,100,100
law,916,Rude,100,100,100,100,100,100,100,100,100,100
law,916,Very Rude,100,100,100,100,100,100,100,100,100,100
law,917,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,917,Friendly,100,100,100,100,100,100,100,100,100,100
law,917,Neutral,100,100,100,100,100,100,100,100,100,100
law,917,Rude,100,100,100,100,100,100,100,100,100,100
law,917,Very Rude,100,100,100,100,100,100,100,100,100,100
law,919,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,919,Friendly,100,100,100,100,100,100,100,100,100,100
law,919,Neutral,100,100,100,100,100,100,100,100,100,100
law,919,Rude,100,100,100,100,100,100,100,100,100,100
law,919,Very Rude,100,100,100,100,100,100,100,100,100,100
law,923,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,923,Friendly,100,100,100,100,100,100,100,100,100,100
law,923,Neutral,100,100,100,100,100,100,100,100,100,100
law,923,Rude,100,100,100,100,100,100,100,100,100,100
law,923,Very Rude,100,100,100,100,100,100,100,100,100,100
law,924,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,924,Friendly,100,100,100,100,100,100,100,100,100,100
law,924,Neutral,100,100,100,100,100,100,100,100,100,100
law,924,Rude,100,100,100,100,100,100,100,100,100,100
law,924,Very Rude,100,100,100,100,100,100,100,100,100,100
law,925,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,925,Friendly,100,100,100,100,100,100,100,100,100,100
law,925,Neutral,100,100,100,100,100,100,100,100,100,100
law,925,Rude,100,100,100,100,100,100,100,100,100,100
law,925,Very Rude,100,100,100,100,100,100,100,100,100,100
law,926,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,926,Friendly,0,0,0,0,0,0,0,0,0,0
law,926,Neutral,0,0,0,0,0,0,0,0,0,0
law,926,Rude,0,0,0,0,0,0,0,0,0,0
law,926,Very Rude,0,0,0,0,0,0,0,0,0,0
law,931,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,931,Friendly,0,0,0,0,0,0,0,0,0,0
law,931,Neutral,0,0,0,0,0,0,0,0,0,0
law,931,Rude,0,0,0,0,0,0,0,0,0,0
law,931,Very Rude,0,0,0,0,0,0,0,0,0,0
law,932,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,932,Friendly,100,100,100,100,100,100,100,100,100,100
law,932,Neutral,100,100,100,100,100,100,100,100,100,100
law,932,Rude,100,100,100,100,100,100,100,100,100,100
law,932,Very Rude,100,100,100,100,100,100,100,100,100,100
law,933,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,933,Friendly,0,0,0,0,0,0,0,0,0,0
law,933,Neutral,0,0,0,0,0,0,0,0,0,0
law,933,Rude,0,0,0,0,0,0,0,0,0,0
law,933,Very Rude,0,0,0,0,0,0,0,0,0,0
law,937,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,937,Friendly,0,0,0,0,0,0,0,0,0,0
law,937,Neutral,0,0,0,0,0,0,0,0,0,0
law,937,Rude,0,0,0,0,0,0,0,0,0,0
law,937,Very Rude,0,0,0,0,0,0,0,0,0,0
law,938,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,938,Friendly,100,100,100,100,100,100,100,100,100,100
law,938,Neutral,100,100,100,100,100,100,100,100,100,100
law,938,Rude,100,100,100,100,100,100,100,100,100,100
law,938,Very Rude,100,100,100,100,100,100,100,100,100,100
law,939,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,939,Friendly,100,100,100,100,100,100,100,100,100,100
law,939,Neutral,100,100,100,100,100,100,100,100,100,100
law,939,Rude,100,100,100,100,100,100,100,100,100,100
law,939,Very Rude,100,100,100,100,100,100,100,100,100,100
law,941,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,941,Friendly,100,100,100,100,100,100,100,100,100,100
law,941,Neutral,100,100,100,100,100,100,100,100,100,100
law,941,Rude,100,100,100,100,100,100,100,100,100,100
law,941,Very Rude,100,100,100,100,100,100,100,100,100,100
law,943,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,943,Friendly,100,100,100,100,100,100,100,100,100,100
law,943,Neutral,100,100,100,100,100,100,100,100,100,100
law,943,Rude,100,100,100,100,100,100,100,100,100,100
law,943,Very Rude,100,100,100,100,100,100,100,100,100,100
law,945,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,945,Friendly,100,100,100,100,100,100,100,100,100,100
law,945,Neutral,100,100,100,100,100,100,100,100,100,100
law,945,Rude,100,100,100,100,100,100,100,100,100,100
law,945,Very Rude,100,100,100,100,100,100,100,100,100,100
law,947,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,947,Friendly,100,100,100,100,100,100,100,100,100,100
law,947,Neutral,100,100,100,100,100,100,100,100,100,100
law,947,Rude,100,100,100,100,100,100,100,100,100,100
law,947,Very Rude,100,100,100,100,100,100,100,100,100,100
law,950,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,950,Friendly,100,100,100,100,100,100,100,100,100,100
law,950,Neutral,100,100,100,100,100,100,100,100,100,100
law,950,Rude,100,100,100,100,100,100,100,100,100,100
law,950,Very Rude,100,100,100,100,100,100,100,100,100,100
law,953,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,953,Friendly,100,100,100,100,100,100,100,100,100,100
law,953,Neutral,100,100,100,100,100,100,100,100,100,100
law,953,Rude,100,100,100,100,100,100,100,100,100,100
law,953,Very Rude,100,100,100,100,100,100,100,100,100,100
law,959,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,959,Friendly,100,100,100,100,100,100,100,100,100,100
law,959,Neutral,100,100,100,100,100,100,100,100,100,100
law,959,Rude,100,100,100,100,100,100,100,100,100,100
law,959,Very Rude,0,0,0,0,0,0,0,0,0,0
law,963,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,963,Friendly,100,100,100,100,100,100,100,100,100,100
law,963,Neutral,100,100,100,100,100,100,100,100,100,100
law,963,Rude,100,100,100,100,100,100,100,100,100,100
law,963,Very Rude,100,100,100,100,100,100,100,100,100,100
law,964,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,964,Friendly,100,100,100,100,100,100,100,100,100,100
law,964,Neutral,100,100,100,100,100,100,100,100,100,100
law,964,Rude,100,100,100,100,100,100,100,100,100,100
law,964,Very Rude,100,100,100,100,100,100,100,100,100,100
law,965,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,965,Friendly,100,100,100,100,100,100,100,100,100,100
law,965,Neutral,100,100,100,100,100,100,100,100,100,100
law,965,Rude,100,100,100,100,100,100,100,100,100,100
law,965,Very Rude,100,100,100,100,100,100,100,100,100,100
law,967,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,967,Friendly,100,100,100,100,100,100,100,100,100,100
law,967,Neutral,100,100,100,100,100,100,100,100,100,100
law,967,Rude,100,100,100,100,100,100,100,100,100,100
law,967,Very Rude,100,100,100,100,100,100,100,100,100,100
law,969,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,969,Friendly,100,100,100,100,100,100,100,100,100,100
law,969,Neutral,100,100,100,100,100,100,100,100,100,100
law,969,Rude,100,100,100,100,100,100,100,100,100,100
law,969,Very Rude,100,100,100,100,100,100,100,100,100,100
law,971,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,971,Friendly,100,100,100,100,100,100,100,100,100,100
law,971,Neutral,100,100,100,100,100,100,100,100,100,100
law,971,Rude,100,100,100,100,100,100,100,100,100,100
law,971,Very Rude,100,100,100,100,100,100,100,100,100,100
law,974,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,974,Friendly,0,0,0,0,0,0,0,0,0,0
law,974,Neutral,0,0,0,0,0,0,0,0,0,0
law,974,Rude,0,0,0,0,0,0,0,0,0,0
law,974,Very Rude,0,0,0,0,0,0,0,0,0,0
law,986,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,986,Friendly,100,100,100,100,100,100,100,100,100,100
law,986,Neutral,100,100,100,100,100,100,100,100,100,100
law,986,Rude,100,100,100,100,100,100,100,100,100,100
law,986,Very Rude,100,100,100,100,100,100,100,100,100,100
law,987,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,987,Friendly,100,100,100,100,100,100,100,100,100,100
law,987,Neutral,100,100,100,100,100,100,100,100,100,100
law,987,Rude,100,100,100,100,100,100,100,100,100,100
law,987,Very Rude,100,100,100,100,100,100,100,100,100,100
law,988,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,988,Friendly,100,100,100,100,100,100,100,100,100,100
law,988,Neutral,100,100,100,100,100,100,100,100,100,100
law,988,Rude,100,100,100,100,100,100,100,100,100,100
law,988,Very Rude,100,100,100,100,100,100,100,100,100,100
law,991,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,991,Friendly,100,100,100,100,100,100,100,100,100,100
law,991,Neutral,100,100,100,100,100,100,100,100,100,100
law,991,Rude,100,100,100,100,100,100,100,100,100,100
law,991,Very Rude,100,100,100,100,100,100,100,100,100,100
law,995,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,995,Friendly,100,100,100,100,100,100,100,100,100,100
law,995,Neutral,100,100,100,100,100,100,100,100,100,100
law,995,Rude,100,100,100,100,100,100,100,100,100,100
law,995,Very Rude,100,100,100,100,100,100,100,100,100,100
law,998,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,998,Friendly,100,100,100,100,100,100,100,100,100,100
law,998,Neutral,100,100,100,100,100,100,100,100,100,100
law,998,Rude,100,100,100,100,100,100,100,100,100,100
law,998,Very Rude,100,100,100,100,100,100,100,100,100,100
law,999,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,999,Friendly,0,0,0,0,0,0,0,0,0,0
law,999,Neutral,0,0,0,0,0,0,0,0,0,0
law,999,Rude,0,0,0,0,0,0,0,0,0,0
law,999,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1001,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1001,Friendly,0,0,0,0,0,0,0,0,0,0
law,1001,Neutral,0,0,0,0,0,0,0,0,0,0
law,1001,Rude,0,0,0,0,0,0,0,0,0,0
law,1001,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1006,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1006,Friendly,0,0,0,0,0,0,0,0,0,0
law,1006,Neutral,0,0,0,0,0,0,0,0,0,0
law,1006,Rude,0,0,0,0,0,0,0,0,0,0
law,1006,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1007,Very Friendly,0,0,100,100,0,0,100,0,100,0
law,1007,Friendly,0,0,0,0,0,0,0,0,0,0
law,1007,Neutral,100,100,100,100,100,100,100,100,100,100
law,1007,Rude,0,0,0,0,0,0,0,0,0,0
law,1007,Very Rude,0,100,0,0,0,0,0,0,0,0
law,1011,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1011,Friendly,100,100,100,100,100,100,100,100,100,100
law,1011,Neutral,100,100,100,100,100,100,100,100,100,100
law,1011,Rude,100,100,100,100,100,100,100,100,100,100
law,1011,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1019,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1019,Friendly,0,0,0,0,0,0,0,0,0,0
law,1019,Neutral,0,0,0,0,0,0,0,0,0,0
law,1019,Rude,0,0,0,0,0,0,0,0,0,0
law,1019,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1023,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1023,Friendly,100,100,100,100,100,100,100,100,100,100
law,1023,Neutral,100,100,100,100,100,100,100,100,100,100
law,1023,Rude,100,100,100,100,100,100,100,100,100,100
law,1023,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1024,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1024,Friendly,0,0,0,0,0,0,0,0,0,0
law,1024,Neutral,0,0,0,0,0,0,0,0,0,0
law,1024,Rude,0,0,0,0,0,0,0,0,0,0
law,1024,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1025,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1025,Friendly,100,100,100,100,100,100,100,100,100,100
law,1025,Neutral,100,100,100,100,100,100,100,100,100,100
law,1025,Rude,100,100,100,100,100,100,100,100,100,100
law,1025,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1027,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1027,Friendly,100,100,100,100,100,100,100,100,100,100
law,1027,Neutral,100,100,100,100,100,100,100,100,100,100
law,1027,Rude,100,100,100,100,100,100,100,100,100,100
law,1027,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1030,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1030,Friendly,100,100,100,100,100,100,100,100,100,100
law,1030,Neutral,100,100,100,100,100,100,100,100,100,100
law,1030,Rude,100,100,100,100,100,100,100,100,100,100
law,1030,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1031,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1031,Friendly,0,0,0,0,0,0,0,0,0,0
law,1031,Neutral,0,0,0,0,0,0,0,0,0,0
law,1031,Rude,0,0,0,0,0,0,0,0,0,0
law,1031,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1032,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1032,Friendly,100,100,100,100,100,100,100,100,100,100
law,1032,Neutral,100,100,100,100,100,100,100,100,100,100
law,1032,Rude,100,100,100,100,100,100,100,100,100,100
law,1032,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1033,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1033,Friendly,100,100,100,100,100,100,100,100,100,100
law,1033,Neutral,100,100,100,100,100,100,100,100,100,100
law,1033,Rude,100,100,100,100,100,100,100,100,100,100
law,1033,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1034,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1034,Friendly,0,0,0,0,0,0,0,0,0,0
law,1034,Neutral,0,0,0,0,0,0,0,0,0,0
law,1034,Rude,0,0,0,0,0,0,0,0,0,0
law,1034,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1038,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1038,Friendly,100,100,100,100,100,100,100,100,100,100
law,1038,Neutral,100,100,100,100,100,100,100,100,100,100
law,1038,Rude,100,100,100,100,100,100,100,100,100,100
law,1038,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1042,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1042,Friendly,100,100,100,100,100,100,100,100,100,100
law,1042,Neutral,100,100,100,100,100,100,100,100,100,100
law,1042,Rude,100,100,100,100,100,100,100,100,100,100
law,1042,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1047,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1047,Friendly,100,100,100,100,100,100,100,100,100,100
law,1047,Neutral,100,100,100,100,100,100,100,100,100,100
law,1047,Rude,100,100,100,100,100,100,100,100,100,100
law,1047,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1049,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1049,Friendly,0,0,0,0,0,0,0,0,0,0
law,1049,Neutral,0,0,0,0,0,0,0,0,0,0
law,1049,Rude,0,0,0,0,0,0,0,0,0,0
law,1049,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1051,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1051,Friendly,100,100,100,100,100,100,100,100,100,100
law,1051,Neutral,100,100,100,100,100,100,100,100,100,100
law,1051,Rude,100,100,100,100,100,100,100,100,100,100
law,1051,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1064,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1064,Friendly,0,0,0,0,0,0,0,0,0,0
law,1064,Neutral,0,0,0,0,0,0,0,0,0,0
law,1064,Rude,0,0,0,0,0,0,0,0,0,0
law,1064,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1074,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1074,Friendly,100,100,100,100,100,100,100,100,100,100
law,1074,Neutral,100,100,100,100,100,100,100,100,100,100
law,1074,Rude,100,100,100,100,100,100,100,100,100,100
law,1074,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1079,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1079,Friendly,100,100,100,100,100,100,100,100,100,100
law,1079,Neutral,100,100,100,100,100,100,100,100,100,100
law,1079,Rude,100,100,100,100,100,100,100,100,100,100
law,1079,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1080,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1080,Friendly,100,100,100,100,100,100,100,100,100,100
law,1080,Neutral,100,100,100,100,100,100,100,100,100,100
law,1080,Rude,100,100,100,100,100,100,100,100,100,100
law,1080,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1081,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1081,Friendly,100,100,100,100,100,100,100,100,100,100
law,1081,Neutral,100,100,100,100,100,100,100,100,100,100
law,1081,Rude,100,100,100,100,100,100,100,100,100,100
law,1081,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1084,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1084,Friendly,0,0,0,0,0,0,0,0,0,0
law,1084,Neutral,0,0,0,0,0,0,0,0,0,0
law,1084,Rude,0,0,0,0,0,0,0,0,0,0
law,1084,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1085,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1085,Friendly,0,0,0,0,0,0,0,0,0,0
law,1085,Neutral,0,0,0,0,0,0,0,0,0,0
law,1085,Rude,0,0,0,0,0,0,0,0,0,0
law,1085,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1086,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1086,Friendly,100,100,100,100,100,100,100,100,100,100
law,1086,Neutral,100,100,100,100,100,100,100,100,100,100
law,1086,Rude,100,100,100,100,100,100,100,100,100,100
law,1086,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1088,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1088,Friendly,100,100,100,100,100,100,100,100,100,100
law,1088,Neutral,100,100,100,100,100,100,100,100,100,100
law,1088,Rude,100,100,100,100,100,100,100,100,100,100
law,1088,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1089,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1089,Friendly,0,0,0,0,0,0,0,0,0,0
law,1089,Neutral,0,0,0,0,0,0,0,0,0,0
law,1089,Rude,0,0,0,0,0,0,0,0,0,0
law,1089,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1090,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1090,Friendly,0,0,0,0,0,0,0,0,0,0
law,1090,Neutral,0,0,0,0,0,0,0,0,0,0
law,1090,Rude,0,0,0,0,0,0,0,0,0,0
law,1090,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1094,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1094,Friendly,100,100,100,100,100,100,100,100,100,100
law,1094,Neutral,100,100,100,100,100,100,100,100,100,100
law,1094,Rude,100,100,100,100,100,100,100,100,100,100
law,1094,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1095,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1095,Friendly,0,0,0,0,0,0,0,0,0,0
law,1095,Neutral,0,0,0,0,0,0,0,0,0,0
law,1095,Rude,0,0,0,0,0,0,0,0,0,0
law,1095,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1097,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1097,Friendly,100,100,100,100,100,100,100,100,100,100
law,1097,Neutral,100,100,100,100,100,100,100,100,100,100
law,1097,Rude,100,100,100,100,100,100,100,100,100,100
law,1097,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1099,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1099,Friendly,0,0,0,0,0,0,0,0,0,0
law,1099,Neutral,0,0,0,0,0,0,0,0,0,0
law,1099,Rude,0,0,0,0,0,0,0,0,0,0
law,1099,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1101,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1101,Friendly,100,100,100,100,100,100,100,100,100,100
law,1101,Neutral,100,100,100,100,100,100,100,100,100,100
law,1101,Rude,100,100,100,100,100,100,100,100,100,100
law,1101,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1102,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1102,Friendly,100,100,100,100,100,100,100,100,100,100
law,1102,Neutral,100,100,100,100,100,100,100,100,100,100
law,1102,Rude,100,100,100,100,100,100,100,100,100,100
law,1102,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1104,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1104,Friendly,100,100,100,100,100,100,100,100,100,100
law,1104,Neutral,100,100,100,100,100,100,100,100,100,100
law,1104,Rude,100,100,100,100,100,100,100,100,100,100
law,1104,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1106,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1106,Friendly,0,0,0,0,0,0,0,0,0,0
law,1106,Neutral,0,0,0,0,0,0,0,0,0,0
law,1106,Rude,0,0,0,0,0,0,0,0,0,0
law,1106,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1108,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1108,Friendly,100,100,100,100,100,100,100,100,100,100
law,1108,Neutral,100,100,100,100,100,100,100,100,100,100
law,1108,Rude,100,100,100,100,100,100,100,100,100,100
law,1108,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1109,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1109,Friendly,100,100,100,100,100,100,100,100,100,100
law,1109,Neutral,100,100,100,100,100,100,100,100,100,100
law,1109,Rude,100,100,100,100,100,100,100,100,100,100
law,1109,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1111,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1111,Friendly,100,100,100,100,100,100,100,100,100,100
law,1111,Neutral,100,100,100,100,100,100,100,100,100,100
law,1111,Rude,100,100,100,100,100,100,100,100,100,100
law,1111,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1113,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1113,Friendly,100,100,100,100,100,100,100,100,100,100
law,1113,Neutral,100,100,100,100,100,100,100,100,100,100
law,1113,Rude,100,100,100,100,100,100,100,100,100,100
law,1113,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1115,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1115,Friendly,100,100,100,100,100,100,100,100,100,100
law,1115,Neutral,100,100,100,100,100,100,100,100,100,100
law,1115,Rude,100,100,100,100,100,100,100,100,100,100
law,1115,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1118,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1118,Friendly,0,0,0,0,0,0,0,0,0,0
law,1118,Neutral,0,0,0,0,0,0,0,0,0,0
law,1118,Rude,0,0,0,0,0,0,0,0,0,0
law,1118,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1119,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1119,Friendly,100,100,100,100,100,100,100,100,100,100
law,1119,Neutral,100,100,100,100,100,100,100,100,100,100
law,1119,Rude,100,100,100,100,100,100,100,100,100,100
law,1119,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1121,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1121,Friendly,100,100,100,100,100,100,100,100,100,100
law,1121,Neutral,100,100,100,100,100,100,100,100,100,100
law,1121,Rude,100,100,100,100,100,100,100,100,100,100
law,1121,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1125,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1125,Friendly,100,100,100,100,100,100,100,100,100,100
law,1125,Neutral,100,100,100,100,100,100,100,100,100,100
law,1125,Rude,100,100,100,100,100,100,100,100,100,100
law,1125,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1132,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1132,Friendly,0,0,0,0,0,0,0,0,0,0
law,1132,Neutral,0,0,0,0,0,0,0,0,0,0
law,1132,Rude,0,0,0,0,0,0,0,0,0,0
law,1132,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1134,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1134,Friendly,0,0,0,0,0,0,0,0,0,0
law,1134,Neutral,0,0,0,0,0,0,0,0,0,0
law,1134,Rude,0,0,0,0,0,0,0,0,0,0
law,1134,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1139,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1139,Friendly,100,100,100,100,100,100,100,100,100,100
law,1139,Neutral,100,100,100,100,100,100,100,100,100,100
law,1139,Rude,100,100,100,100,100,100,100,100,100,100
law,1139,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1141,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1141,Friendly,100,100,100,100,100,100,100,100,100,100
law,1141,Neutral,100,100,100,100,100,100,100,100,100,100
law,1141,Rude,100,100,100,100,100,100,100,100,100,100
law,1141,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1142,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1142,Friendly,100,100,100,100,100,100,100,100,100,100
law,1142,Neutral,100,100,100,100,100,100,100,100,100,100
law,1142,Rude,100,100,100,100,100,100,100,100,100,100
law,1142,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1156,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1156,Friendly,100,100,100,100,100,100,100,100,100,100
law,1156,Neutral,100,100,100,100,100,100,100,100,100,100
law,1156,Rude,100,100,100,100,100,100,100,100,100,100
law,1156,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1157,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1157,Friendly,100,100,100,100,100,100,100,100,100,100
law,1157,Neutral,100,100,100,100,100,100,100,100,100,100
law,1157,Rude,100,100,100,100,100,100,100,100,100,100
law,1157,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1160,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1160,Friendly,0,0,0,0,0,0,0,0,0,0
law,1160,Neutral,0,0,0,0,0,0,0,0,0,0
law,1160,Rude,0,0,0,0,0,0,0,0,0,0
law,1160,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1162,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1162,Friendly,100,100,100,100,100,100,100,100,100,100
law,1162,Neutral,100,100,100,100,100,100,100,100,100,100
law,1162,Rude,100,100,100,100,100,100,100,100,100,100
law,1162,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1165,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1165,Friendly,100,100,100,100,100,100,100,100,100,100
law,1165,Neutral,100,100,100,100,100,100,100,100,100,100
law,1165,Rude,100,100,100,100,100,100,100,100,100,100
